country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে 'গোল্লা' কীসের প্রতীক?,"ক) বিজয়, খ) শক্তি, গ) লক্ষ্য, ঘ) প্রতিরক্ষা",গ) লক্ষ্য,0,"The question 'গোল্লা চুটে 'গোল্লা' কীসের প্রতীক?' is linguistically and logically flawed. 'গোল্লা চুটে' is not a recognized phrase in Bengali sports terminology, and the question appears to be a garbled or mistranslated version of a metaphorical expression. The term 'গোল্লা' (goal) in sports context is not typically symbolized as 'লক্ষ্য' (target) in a standard cultural or symbolic sense — this is a forced interpretation. The correct symbolic meaning of 'goal' in sports is more accurately associated with 'বিজয়' (victory) or 'প্রতিরক্ষা' (defense) depending on context, but 'লক্ষ্য' is not a standard symbolic representation.",খেলায় 'গোল' কীসের প্রতীক?,"['ক) বিজয়', 'খ) শক্তি', 'গ) লক্ষ��য', 'ঘ) প্রতিরক্ষা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,কোন দেশের ক্রীড়া সংস্কৃতি গোল্লা চুটকে প্রভাবিত করেছে?,"A) নেপাল, B) ভারত, C) পাকিস্তান, D) শ্রীলঙ্কা",খ) ভারত,0,"The question contains a non-standard and unclear term 'গোল্লা চুটকে', which appears to be a Bengali transliteration error or slang. It is not a recognized sports term and makes the question logically invalid. Additionally, the correct answer is labeled as 'খ) ভারত' (which uses the Bengali letter 'খ'), but the options are labeled with English letters (A, B, C, D), creating inconsistency.",কোন দেশের ক্রীড়া সংস্কৃতি কাবাডি খেলাকে প্রভাবিত করেছে?,"['A) নেপাল', 'B) ভারত', 'C) পাকিস্তান', 'D) শ্রীলঙ্কা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,বাংলাদেশের গ্রামাঞ্চলে গোল্লা চুটের ঐতিহাসিক তাৎপর্য কী?,"ক) সাংস্কৃতিক অভিব্যক্তি, খ) সামরিক প্রশিক্ষণ, গ) ধর্মীয় আচার-অনুষ্ঠান, ঘ) রাজকীয় বিনোদন",ক) সাংস্কৃতিক অভিব্যক্তি,0,"The question is factually incorrect. 'গোল্লা চুটে' (Golla Chute) is not a historically recognized or documented cultural practice in rural Bangladesh. It appears to be a fabricated or nonsensical term, possibly a mistranslation or invented phrase. There is no verifiable historical or anthropological evidence supporting its existence as a tradition with cultural, military, religious, or royal significance. Therefore, the question lacks factual basis and cannot be a valid MCQ.",বাংলাদেশের গ্রামাঞ্চলে পৌরাণিক খেলা হোলু খেলার ঐতিহাসিক তাৎপর্য কী?,"['ক) সাংস্কৃতিক অভিব্যক্তি', 'খ) সামরিক প্রশিক্ষণ', 'গ) ধর্মীয় আচার-অনুষ্ঠান', 'ঘ) রাজকীয��� বিনোদন']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে আক্রমণাত্মক দলের প্রাথমিক লক্ষ্য কী?,"ক) লক্ষ্যবস্তু রক্ষা করুন, খ) লক্ষ্যবস্তু ধ্বংস করুন, গ) পয়েন্ট অর্জন করুন, ঘ) পতাকাটি ধরে রাখুন",খ) লক্ষ্যবস্তুকে আঘাত করা,0,"The question is in Bengali and refers to 'গোল্লা চুটে আক্রমণাত্মক দলের প্রাথমিক লক্ষ্য' (primary goal of an attacking team in a goal kick), which is logically inconsistent. A goal kick is a defensive restart, not an attacking scenario. The correct answer option says 'লক্ষ্যবস্তুকে আঘাত করা' (hit the target), but this phrasing is vague and does not match standard sports terminology. Additionally, the options contain inconsistent terminology — 'লক্ষ্যবস্তু' (target object) is ambiguous, and 'পতাকাটি ধরে রাখুন' (hold the flag) is irrelevant. The question does not correspond to any recognized sports rule or common MCQ context.",একটি আক্রমণাত্মক দলের প্রাথমিক লক্ষ্য কী?,"['ক) ��ক্ষ্যবস্তু রক্ষা করা', 'খ) লক্ষ্যবস্তু ধ্বংস করা', 'গ) গোল করা', 'ঘ) পতাকা ধরে রাখা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে ডিফেন্ডাররা কীভাবে অংশগ্রহণ করে?,"ক) লক্ষ্যবস্তুকে অবরুদ্ধ করে, খ) আক্রমণকারীদের ট্যাগ করে, গ) লক্ষ্যবস্তুকে রক্ষা করে, ঘ) গোল করে",গ) লক্ষ্য রক্ষা করে,0,"The question contains a Bengali phrase 'গোল্লা চুটে' which is not standard or clear in context; it appears to be a mistranslation or colloquialism. The correct term should be 'গোলরক্ষক' (goalkeeper) or 'গোল প্রতিরোধে' (in goal defense). Additionally, the correct answer option is written as 'লক্ষ্য রক্ষা করে' but the question uses 'লক্ষ্যবস্তু' — inconsistent terminology. The answer choice 'গ) লক্ষ্যবস্তুকে রক্ষা করে' should match the question's phrasing.",ডিফেন্ডাররা গোলরক্ষকের সাহায্যে গোল প্রতিরোধে কীভাবে অংশগ্রহণ করে?,"['ক) লক্ষ্যবস্তুকে অবরুদ্ধ করে', 'খ) আক্রমণকারী��ের ট্যাগ করে', 'গ) লক্ষ্যবস্তুকে রক্ষা করে', 'ঘ) গোল করে']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,বাংলাদেশে কোন সাংস্কৃতিক অনুষ্ঠানে প্রায়শই গোল্লা চুট প্রতিযোগিতা অনুষ্ঠিত হয়?,"A) স্বাধীনতা দিবস, B) দুর্গাপূজা, C) পহেলা বৈশাখ, D) ঈদুল ফিতর",গ) পহেলা বৈশাখ,0,"The question asks about a cultural event in Bangladesh where 'গোল্লা চুট' (Golla Chut) competition is commonly held, but 'গোল্লা চুট' is not a recognized or documented cultural activity in Bangladesh. This appears to be a fabricated or erroneous term. The correct answer is given as 'পহেলা বৈশাখ', which is a real cultural festival, but the association with 'গোল্লা চুট' is factually incorrect. The question is therefore based on a false premise.",বাংলাদেশে কোন সাংস্কৃতিক অনুষ্ঠানে প্রায়শই পাখি উড়ানো ও নৃত্য-সঙ্গীতের আয়োজন করা হয়?,"['A) স্বাধীনতা দিবস', 'B) দুর্গাপূজা', 'C) পহেলা বৈশাখ', 'D) ঈদুল ফিতর']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,স্থানীয় গোল্লা চুট টুর্নামেন্ট কে সাধারণত আয়োজন করে?,"ক) সরকারি কর্মকর্তা, খ) স্থানীয় সম্প্রদায়, গ) বেসরকারি কোম্পানি, ঘ) স্কুল",খ) স্থানীয় সম্প্রদায়,1,no mistake,no correction needed,no correction needed
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটের খেলার মাঠের একটি বৈশিষ্ট্য নিচের কোনটি?,"ক) এটি ঘরের ভেতরে, খ) এটি বালি দিয়ে তৈরি, গ) এটি একটি কাদা মাঠ, ঘ) এটি ঘাসে ঢাকা",গ) এটি একটি কাদা মাঠ,0,"The question contains a factual error. 'গোল্লা চুটের খেলা' (Golla Chuter Khela) is not a recognized or documented traditional sport in Bangladesh or South Asia. The term appears to be fabricated or misstated. Additionally, the answer claims it is played on a 'কাদা মাঠ' (muddy field), but since the sport itself is not real, the entire premise is invalid.",নিচের কোন খেলাটি বাংলাদেশের ঐতিহ্যবাহী খেলাগুলির মধ্যে কাদা মাঠে খেলা হয়?,"['ক) কাবাডি', 'খ) কুস্তি', 'গ) গোল্লা চুটের খেলা', 'ঘ) চাকা দৌড়']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,বাংলাদেশের গ্রামাঞ্চলে গোল্লা চুট খেলার অর্থ কী?,"ক) শক্তির প্রতীক, খ) যাত্রার আচার, গ) ঐক্যের প্রতীক, ঘ) দক্ষতার প্রদর্শন",গ) ঐক্যের প্রতীক,0,"The question is factually incorrect. 'গোল্লা চুট' is not a recognized traditional game in rural Bangladesh, and there is no credible cultural or ethnographic evidence linking it to 'ঐক্যের প্রতীক' (symbol of unity). The term 'গোল্লা চুট' appears to be fabricated or misinterpreted. A valid MCQ must be based on authentic cultural knowledge.",বাংলাদেশের গ্রামাঞ্চলে খেলা হয় এমন একটি ঐতিহ্যবাহী খেলার নাম কী যা সাধারণত দলগত ঐক্য ও সহযোগিতার প্রতীক হিসেবে বিবেচিত হয়?,"['ক) গুল্লা চুট', 'খ) কাঠি খেলা', 'গ) কাবাডি', 'ঘ) চিড়ি খেলা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট কখন বাংলাদেশে ব্যাপকভাবে পরিচিতি লাভ করে?,"ক) ১৯৭০ এর দশক, খ) ১৯৮০ এর দশক, গ) ১৯৯০ এর দশক, ঘ) ২০০০ এর দশক",ঘ) ২০০০ এর দশক,0,"The term 'গোল্লা চুট' is not a recognized or standard term in Bangladeshi sports history. It appears to be a misspelling or mistranslation. The intended term is likely 'গোল চুট' (Goal Chut), which refers to the popular goal celebration style introduced by footballers in the 2000s, but even this is not a widely documented historical event. The question lacks factual grounding and is ambiguous.",কখন বাংলাদেশে ফুটবল খেলায় 'গোল চুট' নামক জনপ্রিয় গোল উদযাপন পদ্ধতি ব্যাপকভাবে চালু হয়?,"['ক) ১৯৭০ এর দশক', 'খ) ১৯৮০ এর দশক', 'গ) ১৯৯০ এর দশক', 'ঘ) ২০০০ এর দশক']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে লক্ষ্যবস্তুকে উপস্থাপন করার জন্য কোন ঐতিহ্যবাহী জিনিস ব্যবহার করা হয়?,"ক) একটি কাঠের খুঁটি, খ) একটি পাথর, গ) একটি বল, ঘ) একটি নারকেল",ক) একটি কাঠের খুঁটি,0,"The question is factually incorrect and logically flawed. 'গোল্লা চুটে' (goal post) is not a traditional object used to 'present a target' in any recognized South Asian or Bangladeshi sport context. The term 'গোল্লা চুটে' is a colloquial or mistranslated phrase; in cricket or traditional games, a goal post is not used. The correct traditional target in cricket is a wicket (ঘুঁটি), not a wooden stake. The provided answer 'কাঠের খুঁটি' is misleading and does not align with any standard sports tradition in Bangladesh or South Asia. The question confuses terminology and context.",ক্রিকেটে লক্ষ্যবস্তু হিসেবে কোন ঐতিহ্যবাহী গঠন ব্যবহার করা হয়?,"['ক) একটি কাঠের খুঁটি', 'খ) একটি পাথর', 'গ) একটি উইকেট (ঘুঁটি)', 'ঘ) একটি নারকেল']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট-এ কৌশলের ভূমিকা কী?,"ক) কৌশল গুরুত্বপূর্ণ নয়, খ) এটি বিজয়ী নির্ধারণ করে, গ) এটি শারীরিক দিকটিকে সমর্থন করে, ঘ) এটি খেলাকে দ্রুততর করে তোলে",খ) এটি বিজয়ী নির্ধারণ করে,0,"The question 'গোল্লা চুট-এ কৌশলের ভূমিকা কী?' (What is the role of strategy in goal shootout?) is ambiguous and poorly phrased. 'গোল্লা চুট' is not standard Bengali terminology for 'penalty shootout'—the correct term is 'পেনাল্টি শুটআউট' or 'গোল শুটআউট'. Additionally, the correct answer 'এটি বিজয়ী নির্ধারণ করে' (It determines the winner) is trivially true but not a meaningful description of strategy's role. Strategy in a shootout involves shooter selection, goalkeeper anticipation, and psychological tactics—not merely determining the winner. The option is logically weak and does not reflect the actual role of strategy.",পেনাল্টি শুটআউটে কৌশলের ভূমিকা কী?,"['ক) কৌশল গুরুত্বপূর্ণ নয়', 'খ) এটি খেলার বিজয়ী নির্ধারণ করে', 'গ) এটি খেলোয়াড়দের শারীরিক ক্ষমতা বাড়ায়', 'ঘ) এটি শুটার ও গোলরক্ষকের মানসিক প্রস্তুতি ও সিদ্ধান্ত গ্রহণকে প্রভাবিত করে']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে সাফল্যের জন্য নিচের কোনটি অত্যন্ত গুরুত্বপূর্ণ?,"ক) শারীরিক শক্তি, খ) গতি, গ) দলের সমন্বয়, ঘ) আগ্রাসন",গ) দলের সমন্বয়,0,"The question contains a non-sequitur: 'গোল্লা চুটে সাফল্যের জন্য' (Success by goal kick?) is unclear and grammatically malformed. It seems to intend 'গোল করার জন্য' (for scoring a goal) or 'দলগত সাফল্যের জন্য' (for team success), but 'গোল্লা চুটে' is not a standard or meaningful phrase in Bengali sports terminology. This makes the question logically invalid.",দলগত সাফল্যের জন্য নিচের কোনটি অত্যন্ত গুরুত্বপূর্ণ?,"['ক) শারীরিক শক্তি', 'খ) গতি', 'গ) দলের সমন্বয়', 'ঘ) আগ্রাসন']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,প্রথম আনুষ্ঠানিক গোল্লা চুট টুর্নামেন্ট কোন বছর অনুষ্ঠিত হয়েছিল?,"ক) ১৯৮৫, খ) ১৯৯৫, গ) ২০০৫, ঘ) ২০১৫",গ) ২০০৫,0,"The question contains a factual error: 'গোল্লা চুট' is not a recognized sports term in Bengali or international sports. It appears to be a mistranslation or misstatement. The intended term is likely 'ফিল্ড হকি' (field hockey) or 'হকি' (hockey), and the first official hockey tournament in Bangladesh was held in 1972, not 2005. The correct answer provided (2005) is also factually inaccurate for any major official hockey tournament in Bangladesh.",বাংলাদেশে প্রথম আনুষ্ঠানিক হকি টুর্নামেন্ট কোন বছর অনুষ্ঠিত হয়েছিল?,"['ক) ১৯৭২', 'খ) ১৯৮৫', 'গ) ১৯৯৫', 'ঘ) ২০০৫']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট টুর্নামেন্টের সময় কোন দক্ষতা প্রাথমিকভাবে পরীক্ষা করা হয়?,"ক) তত্পরতা, খ) শক্তি, গ) সমন্বয়, ঘ) গতি",গ) সমন্বয়,0,"The term 'গোল্লা চুট' is not a recognized or standard sports term in Bengali or international sports terminology. It appears to be a mistranslation or fabrication. The intended term is likely 'Goalie Shootout' or 'Penalty Shootout', which is a standard hockey or football (soccer) event used to determine a winner. The question as written is factually incorrect and misleading.",পেনাল্টি শুটআউটের সময় কোন দক্ষতা প্রাথমিকভাবে পরীক্ষা করা হয়?,"['ক) তত্পরতা', 'খ) শক্তি', 'গ) সমন্বয়', 'ঘ) গতি']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটের খেলোয়াড়দের ঐতিহ্যবাহী বয়সসীমা কত?,"ক) শুধুমাত্র শিশুরা, খ) কিশোররা, গ) প্রাপ্তবয়স্করা, ঘ) সকল বয়সের জন্য",ঘ) সকল বয়সের,0,"The term 'গোল্লা চুটের' is not a recognized or standard sports term in Bengali or international sports context. It appears to be a fabricated or misspelled phrase, possibly intended to refer to 'খেলা চুটের' (a children's game) or 'গোল্লা' (goalkeeper), but the combination is nonsensical. This renders the question factually incorrect and logically invalid.",খেলা চুটের খেলোয়াড়দের ঐতিহ্যবাহী বয়সসীমা কত?,"['ক) শুধুমাত্র শিশুরা', 'খ) কিশোররা', 'গ) প্রাপ্তবয়স্করা', 'ঘ) সকল বয়সের জন্য']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট কোন ধরণের সামাজিক অনুষ্ঠানের সাথে সবচেয়ে বেশি যুক্ত?,"ক) ফসল কাটার উৎসব, খ) ধর্মীয় অনুষ্ঠান, গ) বিবাহ, ঘ) গ্রামীণ মেলা",ঘ) গ্রামীণ মেলা,0,"The term 'গোল্লা চুট' (Golla Chut) is not a recognized or documented social event or tradition in Bengali or South Asian cultural contexts. It appears to be a fabricated or misspelled term, making the question factually invalid. Without a real cultural reference, the question cannot be logically evaluated, and the provided answer ('গ্রামীণ মেলা') is baseless.",কোন ধরণের সামাজিক অনুষ্ঠানের সাথে বাংলাদেশে 'পাখি পাড়া' নামক ঐতিহ্যবাহী খেলা সবচেয়ে বেশি যুক্ত?,"['ক) ফসল কাটার উৎসব', 'খ) ধর্মীয় অনুষ্ঠান', 'গ) বিবাহ', 'ঘ) গ্রামীণ মেলা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,"গোল্লা চুট-এ, নিচের কোনটি রক্ষকদের ভূমিকা নয়?","ক) আক্রমণকারী খেলোয়াড়দের ব্লক করা, খ) লক্ষ্যবস্তু রক্ষা করা, গ) লক্ষ্যবস্তুকে ছিটকে দেওয়া, ঘ) আক্রমণকারীদের ট্যাগ করা",গ) লক্ষ্যবস্তুকে আঘাত করা,0,"The question asks which is NOT a goalkeeper's role, but the correct answer option 'গ) লক্ষ্যবস্তুকে ছিটকে দেওয়া' (which means 'to deflect the target') is actually a valid goalkeeper role. Meanwhile, the provided correct answer in the note says 'লক্ষ্যবস্তুকে আঘাত করা' (to hit the target), which is not among the given options — this is a mismatch. Also, 'ছিটকে দেওয়া' (deflect) is correct for a goalkeeper, so it cannot be the answer to 'which is NOT a role'. The correct answer should be 'ঘ) আক্রমণকারীদের ট্যাগ করা' (tagging attackers), which is not a typical goalkeeper role in most sports like football or hockey.","গোল্লা চুট-এ, নিচের কোনটি রক্ষকদের ভূমিকা নয়?","['ক) আক্রম��কারী খেলোয়াড়দের ব্লক করা', 'খ) লক্ষ্যবস্তু রক্ষা করা', 'গ) লক্ষ্যবস্তুকে ছিটকে দেওয়া', 'ঘ) আক্রমণকারীদের ট্যাগ করা']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,কোন ঐতিহাসিক ঘটনা বাংলাদেশে গোল্লা চুটের জনপ্রিয়তা ছড়িয়ে দিতে সাহায্য করেছিল?,"ক) স্বাধীনতা আন্দোলন, খ) ঔপনিবেশিক শাসন, গ) বাঙালি নবজাগরণ, ঘ) মুক্তিযুদ্ধ",ঘ) মুক্তিযুদ্ধ,0,"The question is factually incorrect. 'গোল্লা চুটে' (goal chute) is not a recognized term in Bangladeshi sports history; it appears to be a mistranslation or fabrication. The popular sport associated with Bangladesh's national identity and post-independence surge is football (soccer), not any term resembling 'গোল্লা চুটে'. The Mukti Juddho (Liberation War) did not popularize a non-existent concept. The question misrepresents historical reality.",কোন ঐতিহাসিক ঘটনা বাংলাদেশে ফুটবলের জনপ্রিয়তা বৃদ্ধিতে সাহায্য করেছিল?,"['ক) স্বাধীনতা আন্দোলন', 'খ) ঔপনিবেশিক শাসন', 'গ) বাঙালি নবজাগরণ', 'ঘ) মুক্তিযুদ্ধ']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট কোন সাংস্কৃতিক দিকের সাথে গভীরভাবে জড়িত?,"ক) জাতীয় রাজনীতি, খ) গ্রামীণ ঐতিহ্য, গ) নগর জীবনধারা, ঘ) বিশ্বব্যাপী ক্রীড়া সংস্কৃতি",খ) গ্রামীণ ঐতিহ্য,0,"The term 'গোল্লা চুট' is not a recognized or documented cultural practice in Bangladesh or South Asia. It appears to be a fabricated or misspelled term, making the question factually invalid. Without a real cultural reference, the question cannot be logically or historically grounded.",কোন ক্রীড়া বা খেলাটি বাংলাদেশের গ্রামীণ ঐতিহ্যের সাথে গভীরভাবে জড়িত?,"['ক) কাবাডি', 'খ) ফুটবল', 'গ) ক্রিকেট', 'ঘ) টেনিস']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে দলগুলিকে কীভাবে ভাগ করা হয়?,"ক) বয়স অনুসারে, খ) দক্ষতার স্তর অনুসারে, গ) এলোমেলোভাবে, ঘ) লিঙ্গ অনুসারে",গ) এলোমেলোভাবে,0,"The question 'গোল্লা চুটে দলগুলিকে কীভাবে ভাগ করা হয়?' is not factually correct or logically valid. 'গোল্লা চুটে' (goal chute) is not a recognized term in sports or team division contexts. It appears to be a mistranslation or fabrication. The concept of dividing teams randomly (option গ) may apply in some contexts like draft picks or friendly matches, but it is not associated with any known term 'গোল্লা চুটে'. The question does not make sense as a valid MCQ due to the non-existent term.",ফুটবল ম্যাচের জন্য দলগুলিকে কীভাবে ভাগ করা হয় যখন দক্ষতার সমান বিতরণ প্রয়োজন হয়?,"['ক) বয়স অনুসারে', 'খ) দক্ষতার স্তর অনুসারে', 'গ) এলোমেলোভাবে', 'ঘ) লিঙ্গ অনুসারে']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,এই বৈশিষ্ট্যগুলির মধ্যে কোনটি গোল্লা চুটকে অন্যান্য ঐতিহ্যবাহী খেলা থেকে আলাদা করে তোলে?,"ক) মাঠের আকার, খ) লক্ষ্য-ভিত্তিক গেমপ্লে, গ) খেলোয়াড়ের সংখ্যা, ঘ) স্কোরিং সিস্টেম",খ) লক্ষ্য-ভিত্তিক গেমপ্লে,0,"The question is factually incorrect because 'গোল্লা চুটকে' (Golla Chutke) is not a recognized traditional sport in Bangladesh or South Asia. It appears to be a fabricated or misspelled term. The concept of 'লক্ষ্য-ভিত্তিক গেমপ্লে' (goal-based gameplay) is too generic and applies to most sports, including football, hockey, cricket, etc., so it cannot be a distinguishing feature. The correct answer is logically invalid because no real sport named 'Golla Chutke' exists to be compared.",এই বৈশিষ্ট্যগুলির মধ্যে কোনটি ফুটবলকে অন্যান্য ঐতিহ্যবাহী বাংলাদেশী খেলা যেমন কাবাডি বা গুলি খেলা থেকে আলাদা করে তোলে?,"['ক) মাঠের আকার', 'খ) ল��্ষ্য-ভিত্তিক গেমপ্লে', 'গ) খেলোয়াড়ের সংখ্যা', 'ঘ) স্কোরিং সিস্টেম']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,কোন বিখ্যাত ব্যক্তিত্ব গোল্লা চুট সংরক্ষণের পক্ষে ছিলেন?,"A) শেখ মুজিবুর রহমান, B) বেগম খালেদা জিয়া, C) ফজলে হাসান আবেদ, D) কোন বিখ্যাত ব্যক্তিত্ব নেই",ক) শেখ মুজিবুর রহমান,0,"The question is factually incorrect. Sheikh Mujibur Rahman, the founding father of Bangladesh, was a political leader and had no known association with advocating for goalkeeping saves in sports. The correct answer should be 'কোন বিখ্যাত ব্যক্তিত্ব নেই' (No famous personality), as no prominent public figure is historically known for advocating goalkeeping saves in this context. The provided answer is wrong and misleading.",কোন বিখ্যাত ব্যক্তিত্ব গোল্লা চুট সংরক্ষণের পক্ষে প্রকাশ্যে অবস্থান নিয়েছিলেন?,"['A) শেখ মুজিবুর রহমান', 'B) বেগম খালেদা জিয়া', 'C) ফজলে হাসান আবেদ', 'D) কোন বিখ্যাত ব্যক্ত��ত্ব নেই']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুট গেমপ্লের একটি অপরিহার্য দিক নিচের কোনটি?,"ক) জাল ব্যবহার করা, খ) লক্ষ্য ছুঁড়ে মারা, গ) বল লাথি মারা, ঘ) ড্রিবলিং",খ) লক্ষ্যবস্তু নিক্ষেপ করা,0,"The question asks about 'গোল্লা চুট' (Goal Shoot), which is a term associated with netball or basketball, but the correct answer 'লক্ষ্যবস্তু নিক্ষেপ করা' (target throwing) is inconsistent with the Bengali term used. The term 'গোল্লা চুট' is not standard in Bengali sports terminology; it appears to be a mistranslation or confusion. Moreover, the correct answer option is written as 'লক্ষ্যবস্তু নিক্ষেপ করা' but the option in the question is listed as 'লক্ষ্য ছুঁড়ে মারা', which is a mismatch. The options also do not align with the correct answer's phrasing.",নেটবল খেলায় গোল করার জন্য অপরিহার্য ক্রিয়া কোনটি?,"['ক) জাল ব্যবহার করা', 'খ) বল নিক্ষেপ করা', 'গ) বল লাথি মারা', 'ঘ) ড্রিবলিং']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটে লক্ষ্যবস্তুর জন্য ব্যবহৃত প্রাথমিক উপাদান কী?,"ক) কাদামাটি, খ) কাঠ, গ) ধাতু, ঘ) বাঁশ",খ) কাঠ,0,"The question is factually incorrect and nonsensical. 'গোল্লা চুটে লক্ষ্যবস্তুর জন্য ব্যবহৃত প্রাথমিক উপাদান কী?' (What is the primary material used for the target in goal post?) is logically flawed because a 'goal post' is not a 'target'—it is a structure defining the scoring area. The term 'গোল্লা চুটে' (goal post) and 'লক্ষ্যবস্তু' (target) are misused together. Additionally, the correct answer 'কাঠ' (wood) is outdated; modern goal posts are primarily made of metal or synthetic materials, not wood. The question implies wood is the primary material, which is misleading.",গোল্লা চুটে তৈরির জন্য ঐতিহাসিকভাবে ব্যবহৃত প্রাথমিক উপাদান কী?,"['ক) কাদামা���ি', 'খ) কাঠ', 'গ) ধাতু', 'ঘ) বাঁশ']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,নিচের কোনটি গোল্লা চুটের ঐতিহাসিক বৈশিষ্ট্য নয়?,"ক) গ্রামীণ প্রতিযোগিতা, খ) রাজকীয় পৃষ্ঠপোষকতা, গ) মৌসুমী প্রতিযোগিতা, ঘ) ধর্মীয় তাৎপর্য",খ) রাজকীয় পৃষ্ঠপোষকতা,0,"The question asks for the 'historical feature that is NOT' of 'গোল্লা চুটের' (Golla Chute), but 'গোল্লা চুট' is not a recognized historical sport or cultural practice in Bangladesh or South Asia. It appears to be a fabricated or misspelled term. The options (rural competition, royal patronage, seasonal competition, religious significance) are plausible for traditional sports, but since the subject itself is not historically valid, the entire MCQ is factually incorrect.",নিচের কোনটি গোল্লা খেলার ঐতিহাসিক বৈশিষ্ট্য নয়?,"['ক) গ্রামীণ প্রতিযোগিতা', 'খ) রাজকীয় পৃষ্ঠপোষকতা', 'গ) মৌসুমী প্রতিযোগিতা', 'ঘ) ধর্মীয় তাৎপর্য']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গোল্লা চুটের কোন দিকটি বাংলাদেশের সামাজিক জীবনের সাথে সবচেয়ে বেশি জড়িত?,"ক) স্বাধীনতা উদযাপন, খ) ধর্মীয় অনুষ্ঠান, গ) গ্রামীণ উৎসব, ঘ) জাতীয় ছুটির দিন",গ) গ্রামীণ উৎসব,0,"The question contains a factual error: 'গোল্লা চুটের' (Golla Chuter) is not a recognized cultural, social, or historical term in Bangladesh. It appears to be a fabricated or misspelled phrase. There is no known social practice, festival, or tradition by this name in Bengali or Bangladeshi context. Therefore, the entire question is invalid.",কোন প্রথা বাংলাদেশের গ্রামীণ উৎসবের সাথে সবচেয়ে বেশি জড়িত?,"['ক) স্বাধীনতা উদযাপন', 'খ) ধর্মীয় অনুষ্ঠান', 'গ) গ্রামীণ উৎসব', 'ঘ) জাতীয় ছুটির দিন']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,গ্রামীণ সম্প্রদায়ের বাইরে গোল্লা চুট কখন থেকে মনোযোগ আকর্ষণ করতে শুরু করে?,"ক) ১৯৬০ এর দশক, খ) ১৯৮০ এর দশক, গ) ১৯৯০ এর দশক, ঘ) ২০০০ এর দশক",ঘ) ২০০০ এর দশক,0,"The question contains a factual error. 'গোল্লা চুট' (Golla Chut) is not a recognized sports term or phenomenon in Bangladesh or global sports history. It appears to be a fabricated or mistranslated phrase, possibly intended to refer to 'goalkeeper' or 'goalkeeping' in rural contexts, but the term itself is nonsensical in this context. Therefore, the question is not logically valid as a sports MCQ.",বাংলাদেশের গ্রামীণ সম্প্রদায়ের বাইরে গোলরক্ষকের মনোযোগ কখন থেকে বৃদ্ধি পাতে শুরু করে?,"['ক) ১৯৬০ এর দশক', 'খ) ১৯৮০ এর দশক', 'গ) ১৯৯০ এর দশক', 'ঘ) ২০০০ এর দশক']"
HBQ,Bangladesh_HBQ.xlsx,golla chut,বাংলাদেশের কোন অংশটি গোল্লা চুট খেলার জন্য বিশেষভাবে পরিচিত?,"A) ঢাকা, B) সিলেট, C) চট্টগ্রাম, D) বরিশাল",গ) চট্টগ্রাম,0,"The question contains a non-existent term 'গোল্লা চুট' which is not a recognized sport or cultural activity in Bangladesh. This makes the question factually incorrect and nonsensical. Additionally, the correct answer is labeled as 'গ)' which is Bengali for 'C)', but the options are labeled with English letters (A, B, C, D), creating inconsistency.",বাংলাদেশের কোন অংশটি ঘুড়ি উড়ানোর জন্য বিশেষভাবে পরিচিত?,"['A) ঢাকা', 'B) সিলেট', 'C) চট্টগ্রাম', 'D) বরিশাল']"
